time,height
7.5550003,-0.36575013
7.5979996,-0.972512
7.62,-1.3705509
7.6549997,-1.4209139
7.6850004,-1.0378891
7.719,-0.25019273
7.7469997,0.7095681
7.7790003,1.5974603
7.8100004,2.1421876
7.844,2.127175
7.8710003,1.531249
7.8999996,0.49332675
7.9379997,-0.90813565
7.969,-2.0523772
7.9960003,-2.6383388
8.027,-2.6090732
8.064,-1.8457333
8.102,-0.33184758
8.124,1.0873692
8.153,2.1633058
8.185,2.8633525
8.215,2.7364988
8.245,1.882908
8.276,0.43479803
8.308,-1.1016014
8.345,-2.450047
8.375,-2.9229736
8.407,-2.599251
8.442,-1.541278
8.467,-0.050569236
8.497,1.4020846
8.534,2.5422993
8.561,2.8579433
8.603,2.0262163
8.623,1.1178701
8.659,-0.49636483
8.688,-1.825994
8.72,-2.6810238
8.75,-2.7285748
8.783,-1.9673476
8.812,-0.65743387
8.857,1.098492
8.879,2.1483796
8.909,2.700574
8.94,2.4738271
8.976,1.4324958
9.001,0.21025401
9.038,-1.1891999
9.064,-2.1625757
9.095,-2.4877906
9.129,-2.0376277
9.159,-1.045161
9.191,0.21844244
9.222,1.3275887
9.263,1.9613844
9.295,1.9122653
9.322,1.3328283
9.359,0.4203714
9.387,-0.56141126
9.42,-1.2189475
9.451,-1.3611417
9.487,-1.008868
9.51,-0.39548534
9.541,0.28263378
9.575,0.76669943
9.603,0.8591212
9.654,0.5468646
9.671,-0.05541396
9.702,-0.63363963
9.742,-0.9815505
9.766,-0.914605
9.795,-0.4366159
9.827,0.3604467
9.859,1.1294987
9.892,1.577599
9.921,1.5322621
9.961,0.9254312
9.987,-0.16313446
10.018,-1.2316785
10.05,-2.0309956
10.082,-2.2199116
10.127,-1.2768589
10.145,-0.5858664
10.176,0.76521206
10.208,2.022561
10.246,2.6445308
10.274,2.4352329
10.306,1.4246063
10.337,-0.0031699538
10.37,-1.6252652
10.401,-2.6778464
10.432,-2.975314
10.465,-2.3238347
10.496,-0.80037975
10.525,0.9756746
10.56,2.5261164
10.594,3.3719623
10.624,3.081582
10.661,1.8901021
10.692,-0.41031379
10.719,-2.1887872
10.752,-3.6618302
10.783,-3.972951
10.808,-3.2124991
10.839,-1.4254906
10.883,1.1781459
10.91,3.1981049
10.944,4.4705725
10.966,4.4255357
10.998,3.0767057
11.028,0.8846068
11.06,-1.7753077
11.09,-3.9578094
11.128,-4.974221
11.155,-4.4581323
11.196,-2.6351788
11.222,0.07240856
11.251,2.7936704
11.281,4.555263
11.325,5.1215363
11.351,4.026851
11.375,1.8229175
11.408,-0.9949957
11.443,-3.6107144
11.477,-5.138503
11.509,-4.9757056
11.532,-3.4557893
11.562,-0.82194906
11.592,2.0997915
11.631,4.615385
11.659,5.5361395
11.689,4.8334446
11.723,2.5988595
11.767,-1.0102746
11.788,-3.6067061
11.825,-5.4908643
11.856,-5.8891053
11.892,-4.3225484
11.912,-2.0634642
11.95,1.2699131
11.984,4.1975975
12.01,6.0599313
12.033,6.1846476
12.066,4.5745406
12.098,1.5641772
12.135,-1.9075353
12.165,-4.6312685
12.195,-6.0859103
12.237,-5.834677
12.262,-3.8555517
12.303,-1.2933636
12.324,1.8417836
12.361,4.2776103
12.4,5.547752
12.436,5.1104856
12.451,3.384873
12.478,1.0542045
12.51,-1.608808
12.537,-3.5360389
12.569,-4.4537716
12.599,-4.1454897
12.632,-2.701737
12.669,-0.62797815
12.707,1.4836261
12.726,2.8072705
12.764,3.3435044
12.797,2.8578827
12.829,1.5880159
12.858,0.037154317
12.893,-1.398917
12.918,-2.2289135
12.948,-2.373885
12.979,-1.7994516
13.019,-0.66332084
13.05,0.47436124
13.079,1.3419155
13.104,1.771301
13.143,1.6002594
13.183,0.9761345
13.201,0.19088876
13.232,-0.6181501
13.265,-1.2020886
13.295,-1.3578471
13.326,-1.1234155
