timeStamp,UIWaveMakerMode,UIWaveMakerPos,UIWaveMakerHeight,UIWaveMakerFrequency,UIWaveMakerSigH,UIWaveMakerPeakF,UIWaveMakergamma,UIWecMode,UIWecTorque,UIWeckP,UIWeckD,UIWecSigH,UIWecPeakF,UIWecgamma,probe1,probe2,waveMakerPos,waveMakerDebugData,wecPos,wecTau,wecPower,wecVel
22492,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011089286,0.12366964,-2.8124998E-5,0.0,0.0,-1.3993645E-6,-0.0,0.0
22525,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-5.7857146E-4,0.12492321,-2.8124998E-5,0.0,0.0,1.5393009E-5,0.0,0.0
22556,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-6.75E-4,0.12714107,-2.8124998E-5,0.0,0.0,1.819129E-5,-0.0,0.0
22588,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.8214284E-4,0.12800893,-2.8124998E-5,0.0,0.0,1.5393009E-5,-0.0,0.0
22621,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.303571E-4,0.13123928,-2.8124998E-5,0.0,0.0,6.9968223E-6,-0.0,0.0
22652,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.303572E-4,0.13119107,-2.8124998E-5,0.0,0.0,2.9385757E-5,-0.0,0.0
22684,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,7.2321435E-4,0.13104644,-2.8124998E-5,0.0,0.0,6.9968223E-6,-0.0,0.0
22716,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.160715E-4,0.12921427,-2.8124998E-5,0.0,0.0,2.9385757E-5,-0.0,0.0
22747,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0011089287,0.12714107,-2.8124998E-5,0.0,0.0,2.6587477E-5,-0.0,0.0
22779,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,8.6785725E-4,0.12641786,-2.8124998E-5,0.0,0.0,-1.5392561E-5,-0.0,0.0
22810,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,8.6785725E-4,0.12477858,-2.8124998E-5,0.0,0.0,1.5393009E-5,0.0,0.0
22843,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.013499999,0.12304286,-2.8124998E-5,0.0,0.0,3.4983215E-5,-0.0,0.0
22878,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.013355357,0.1218375,-2.8124998E-5,0.0,0.0,5.457387E-5,-0.0,0.0
22907,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012873215,0.120632134,-2.8124998E-5,0.0,0.0,1.819129E-5,-0.0,0.0
22938,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012776786,0.11745,-2.8124998E-5,0.0,0.0,1.819129E-5,-0.0,0.0
22969,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012680357,0.11745,-2.8124998E-5,0.0,0.0,-4.1980934E-6,-0.0,0.0
23000,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012342857,0.11798036,-2.8124998E-5,0.0,0.0,1.5393009E-5,0.0,0.0
23031,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012053572,0.11798036,-2.8124998E-5,0.0,0.0,3.7781945E-5,-0.0,0.0
23062,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01215,0.11798036,-2.8124998E-5,0.0,0.0,-6.9968223E-6,-0.0,0.0
23093,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.011667857,0.117594644,-2.8124998E-5,0.0,0.0,2.6587477E-5,0.0,0.0
23126,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011089287,0.117932156,-2.8124998E-5,0.0,0.0,3.2184485E-5,-0.0,0.0
23156,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012535715,0.11836608,-2.8124998E-5,0.0,0.0,2.0990019E-5,-0.0,0.0
23187,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012053571,0.11735358,-2.8124998E-5,0.0,0.0,1.2593832E-5,-0.0,0.0
23218,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012053571,0.11735357,-2.8124998E-5,0.0,0.0,3.2184485E-5,-0.0,0.0
23249,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010607144,0.11817322,-2.8124998E-5,0.0,0.0,3.2184485E-5,-0.0,0.0
23280,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-9.642858E-4,0.117739275,-2.8124998E-5,0.0,0.0,6.9968223E-6,-0.0,0.0
23311,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-7.2321435E-4,0.117546424,-2.8124998E-5,0.0,0.0,-9.795103E-6,-0.0,0.0
23342,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.821429E-4,0.11749822,-2.8124998E-5,0.0,0.0,2.0990019E-5,0.0,0.0
23375,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.9285711E-4,0.1184625,-2.8124998E-5,0.0,0.0,4.33794E-5,-0.0,0.0
23407,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.656613E-11,0.11889644,-2.8124998E-5,0.0,0.0,1.2593832E-5,-0.0,0.0
23437,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.8214242E-5,0.11928215,-2.8124998E-5,0.0,0.0,6.9968223E-6,-0.0,0.0
23468,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0010607142,0.11947499,-2.8124998E-5,0.0,0.0,4.197645E-6,-0.0,0.0
23499,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013017857,0.120391086,-2.8124998E-5,0.0,0.0,-1.3993645E-6,-0.0,0.0
23531,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0016875,0.12116251,-2.8124998E-5,0.0,0.0,4.6177684E-5,0.0,0.0
23562,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0014464286,0.121403575,-2.8124998E-5,0.0,0.0,2.37883E-5,-0.0,0.0
23593,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0014946429,0.1218375,-2.8124998E-5,0.0,0.0,2.6587477E-5,-0.0,0.0
23625,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0014464286,0.12285,-2.8124998E-5,0.0,0.0,1.5393009E-5,-0.0,0.0
23657,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013982144,0.12289822,-2.8124998E-5,0.0,0.0,2.37883E-5,-0.0,0.0
23687,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00135,0.122030355,-2.8124998E-5,0.0,0.0,2.9385757E-5,-0.0,0.0
23719,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013017857,0.122030355,-2.8124998E-5,0.0,0.0,2.9385757E-5,-0.0,0.0
23751,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0013982144,0.122175016,-2.8124998E-5,0.0,0.0,4.0580224E-5,-0.0,0.0
23782,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,7.2321424E-4,0.12174108,-2.8124998E-5,0.0,0.0,4.8976413E-5,-0.0,0.0
23813,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.857143E-4,0.12159643,-2.8124998E-5,0.0,0.0,9.795103E-6,-0.0,0.0
23844,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3749998E-4,0.12159643,-2.8124998E-5,0.0,0.0,1.819129E-5,-0.0,0.0
23876,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,7.714286E-4,0.12121072,-2.8124998E-5,0.0,0.0,2.9385757E-5,-0.0,0.0
23907,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.7499996E-4,0.12174108,-2.8124998E-5,0.0,0.0,-6.9968223E-6,-0.0,0.0
23937,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.267857E-4,0.12188573,-2.8124998E-5,0.0,0.0,2.0990019E-5,0.0,0.0
23969,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.9285714E-4,0.12188573,-2.8124998E-5,0.0,0.0,1.5393009E-5,-0.0,0.0
24000,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.82143E-5,0.1215,-2.8124998E-5,0.0,0.0,2.9385757E-5,-0.0,0.0
24032,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.3392862E-4,0.12241608,-2.8124998E-5,0.0,0.0,1.819129E-5,-0.0,0.0
24064,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.8928564E-4,0.122850016,-2.8124998E-5,0.0,0.0,3.4983215E-5,-0.0,0.0
24095,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-5.303571E-4,0.12405536,-2.8124998E-5,0.0,0.0,2.9385757E-5,-0.0,0.0
24127,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-5.303571E-4,0.12405536,-2.8124998E-5,0.0,0.0,1.3993645E-6,-0.0,0.0
24159,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017839285,0.12477858,-2.8124998E-5,0.0,0.0,2.0990019E-5,-0.0,0.0
24189,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.007232143,0.12497143,-2.8124998E-5,0.0,0.0,2.9385757E-5,-0.0,0.0
24221,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.007183929,0.12497143,-2.8124998E-5,0.0,0.0,-1.2594281E-5,-0.0,0.0
24252,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0070875003,0.12516429,-2.8124998E-5,0.0,0.0,1.5393009E-5,0.0,0.0
24283,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.006605358,0.12511607,-2.8124998E-5,0.0,0.0,2.6587477E-5,-0.0,0.0
24314,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.006605357,0.12511607,-2.8124998E-5,0.0,0.0,1.5393009E-5,-0.0,0.0
24346,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074732155,0.124585725,-2.8124998E-5,0.0,0.0,4.0580224E-5,-0.0,0.0
24378,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.007521429,0.124585725,-2.8124998E-5,0.0,0.0,3.4983215E-5,-0.0,0.0
24409,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0071357144,0.12420001,-2.8124998E-5,0.0,0.0,2.37883E-5,-0.0,0.0
24442,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0070875003,0.123235725,-2.8124998E-5,0.0,0.0,4.6177684E-5,-0.0,0.0
24472,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.005882143,0.12285,-2.8124998E-5,0.0,0.0,-1.5392561E-5,-0.0,0.0
24503,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-6.2678556E-4,0.122850016,-2.8124998E-5,0.0,0.0,3.7781945E-5,0.0,0.0
24535,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-6.2678556E-4,0.12256072,-2.8124998E-5,0.0,0.0,3.2184485E-5,-0.0,0.0
24567,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-7.232142E-4,0.122416064,-2.8124998E-5,0.0,0.0,2.6587477E-5,-0.0,0.0
24599,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-9.6428563E-4,0.12231965,-2.8124998E-5,0.0,0.0,2.9385757E-5,-0.0,0.0
24629,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.001205357,0.122560725,-2.8124998E-5,0.0,0.0,1.3993645E-6,-0.0,0.0
24660,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.821429E-4,0.12352501,-2.8124998E-5,0.0,0.0,1.819129E-5,-0.0,0.0
24691,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.821429E-4,0.12376608,-2.8124998E-5,0.0,0.0,3.4983215E-5,-0.0,0.0
24723,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.8571432E-4,0.12439287,-2.8124998E-5,0.0,0.0,5.737215E-5,-0.0,0.0
24755,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3750004E-4,0.12574287,1.25E-5,0.004479179,0.0,6.9968223E-6,-0.0,0.0
24787,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.821429E-5,0.13186608,0.001025,0.0039836247,0.0,1.819129E-5,-0.0,0.0
24819,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.82143E-5,0.13716963,0.00243125,0.0033469468,0.0,2.0990019E-5,-0.0,0.0
24850,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.4464287E-4,0.13678393,0.00293125,0.0025918104,0.0,1.1054666E-4,-0.0,0.0
24881,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.82143E-5,0.1390982,0.0023156248,0.0017445072,0.0,2.6587477E-5,-0.0,0.0
24913,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3750004E-4,0.14391963,0.0011999999,8.3602767E-4,0.0,1.2593832E-5,-0.0,0.0
24945,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.7857146E-4,0.14840357,1.1249999E-4,-1.02699094E-4,0.0,3.4983215E-5,-0.0,0.0
24975,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,7.232143E-4,0.15341786,-9.375E-4,-0.0013425434,0.0,3.4983215E-5,-0.0,0.0
25006,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.7857146E-4,0.15934822,-0.0019312499,-0.002220881,0.0,4.197645E-6,-0.0,0.0
25037,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.2678574E-4,0.164025,-0.0028218748,-0.0030210435,0.0,2.9385757E-5,-0.0,0.0
25069,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.7499996E-4,0.16749643,-0.0036093749,-0.0037137778,0.0,2.37883E-5,-0.0,0.0
25102,2,0.0,0.005,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.821429E-4,0.16619465,-0.00420625,-0.0042753415,0.0,1.819129E-5,-0.0,0.0
