timeStamp,UIWaveMakerMode,UIWaveMakerPos,UIWaveMakerHeight,UIWaveMakerFrequency,UIWaveMakerSigH,UIWaveMakerPeakF,UIWaveMakergamma,UIWecMode,UIWecTorque,UIWeckP,UIWeckD,UIWecSigH,UIWecPeakF,UIWecgamma,probe1,probe2,waveMakerPos,waveMakerDebugData,wecPos,wecTau,wecPower,wecVel
26930,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-7.2321424E-4,0.1683643,-0.002159375,-0.009969547,0.0,6.9968223E-6,-0.0,0.0
26960,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012535714,0.1717393,-0.0034718749,-0.013041762,0.0,1.819129E-5,-0.0,0.0
26992,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018321427,0.17521073,-0.0077875,-0.015651975,0.0,2.9385757E-5,-0.0,0.0
27024,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018321428,0.17723572,-0.013603125,-0.01770688,0.0,-7.9761536E-5,-0.0,0.0
27056,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017357143,0.17858572,-0.01784375,-0.019135958,0.0,2.0990019E-5,0.0,0.0
27088,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016875,0.17930894,-0.019675,-0.019886566,0.0,7.69628E-5,-0.0,0.0
27119,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014464287,0.18099645,-0.020106249,-0.019933024,0.0,2.6587477E-5,-0.0,0.0
27150,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019767857,0.1791643,-0.019487498,-0.018900108,0.0,4.0580224E-5,-0.0,0.0
27181,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-8.1964285E-4,0.17877859,-0.018043749,-0.017339014,0.0,-2.3788747E-5,-0.0,0.0
27213,2,0.0,0.02,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.3749995E-4,0.18070716,-0.01588125,-0.015164118,0.0,2.9385757E-5,0.0,0.0
