timeStamp,UIWaveMakerMode,UIWaveMakerPos,UIWaveMakerHeight,UIWaveMakerFrequency,UIWaveMakerSigH,UIWaveMakerPeakF,UIWaveMakergamma,UIWecMode,UIWecTorque,UIWeckP,UIWeckD,UIWecHeight,UIWecFrequency,UIWecSigH,UIWecPeakF,UIWecgamma,probe1,probe2,waveMakerPos,waveMakerDebugData,wecPos,wecTau,wecPower,wecVel
19391.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.07940893,-0.0,0.0,0.0,0.0,-0.0,0.0
19423.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.07936072,-0.0,0.0,0.0,0.0,-0.0,0.0
19455.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.079216085,-0.0,0.0,0.0,0.0,-0.0,0.0
19488.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.857143E-4,0.07921608,-0.0,0.0,0.0,0.0,-0.0,0.0
19519.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.07936072,-0.0,0.0,0.0,0.0,-0.0,0.0
19550.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.07950537,-0.0,0.0,0.0,0.0,-0.0,0.0
19583.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.8214284E-4,0.07945715,-0.0,0.0,0.0,0.0,-0.0,0.0
19616.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.7857146E-4,0.07931251,-0.0,0.0,0.0,0.0,-0.0,0.0
19647.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.2678574E-4,0.0792643,-0.0,0.0,0.0,0.0,-0.0,0.0
19690.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.2678574E-4,0.079167865,-0.0,0.0,0.0,0.0,-0.0,0.0
19710.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.2678574E-4,0.07902322,-0.0,0.0,0.0,0.0,-0.0,0.0
19743.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.2678574E-4,0.07902322,-0.0,0.0,0.0,0.0,-0.0,0.0
19774.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.7857146E-4,0.079167865,-0.0,0.0,0.0,0.0,-0.0,0.0
19805.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.303571E-4,0.07936072,-0.0,0.0,0.0,0.0,-0.0,0.0
19837.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.8214284E-4,0.07931251,-0.0,0.0,0.0,0.0,-0.0,0.0
19871.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.8214284E-4,0.0792643,-0.0,0.0,0.0,0.0,-0.0,0.0
19901.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.8214284E-4,0.07921608,-0.0,0.0,0.0,0.0,-0.0,0.0
19934.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.8214284E-4,0.07921608,-0.0,0.0,0.0,0.0,-0.0,0.0
19968.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.079167865,-0.0,0.0,0.0,0.0,-0.0,0.0
19999.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.079167865,-0.0,0.0,0.0,0.0,-0.0,0.0
20029.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.07931252,-0.0,0.0,0.0,0.0,-0.0,0.0
20062.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.07950537,-0.0,0.0,0.0,0.0,-0.0,0.0
20093.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.8214284E-4,0.07950537,-0.0,0.0,0.0,0.0,-0.0,0.0
20126.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.303571E-4,0.07936072,-0.0,0.0,0.0,0.0,-0.0,0.0
20158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.267858E-4,0.07926428,-0.0,0.0,0.0,0.0,-0.0,0.0
20188.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.267858E-4,0.07921606,-0.0,0.0,0.0,0.0,-0.0,0.0
20222.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.750001E-4,0.079119645,-0.0,0.0,0.0,0.0,-0.0,0.0
20254.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.267858E-4,0.07902322,-0.0,0.0,0.0,0.0,-0.0,0.0
20283.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.2678574E-4,0.07907144,-0.0,0.0,0.0,0.0,-0.0,0.0
20316.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.267858E-4,0.0792643,-0.0,0.0,0.0,0.0,-0.0,0.0
20350.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.267858E-4,0.0792643,-0.0,0.0,0.0,0.0,-0.0,0.0
20380.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.267858E-4,0.079167865,-0.0,0.0,0.0,0.0,-0.0,0.0
20414.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.2678574E-4,0.079119645,-0.0,0.0,0.0,0.0,-0.0,0.0
20444.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,6.2678574E-4,0.079119645,-0.0,0.0,0.0,0.0,-0.0,0.0
20475.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.8214284E-4,0.079071425,-0.0,0.0,0.0,0.0,-0.0,0.0
20506.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.8214284E-4,0.078975,-0.0,0.0,0.0,0.0,-0.0,0.0
20537.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.07907144,-0.0,0.0,0.0,0.0,-0.0,0.0
20569.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.0792643,-0.0,0.0,0.0,0.0,-0.0,0.0
20600.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.0792643,-0.0,0.0,0.0,0.0,-0.0,0.0
20630.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.079167865,-0.0,0.0,0.0,0.0,-0.0,0.0
20662.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.079119645,-0.0,0.0,0.0,0.0,-0.0,0.0
20696.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.079071425,-0.0,0.0,0.0,0.0,-0.0,0.0
20726.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.857143E-4,0.079023205,-0.0,0.0,0.0,0.0,-0.0,0.0
20758.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.07892679,-0.0,0.0,0.0,0.0,-0.0,0.0
20790.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.07897501,-0.0,0.0,0.0,0.0,-0.0,0.0
20824.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.079167865,-0.0,0.0,0.0,0.0,-0.0,0.0
20855.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.07921608,-0.0,0.0,0.0,0.0,-0.0,0.0
20887.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.079167865,-0.0,0.0,0.0,0.0,-0.0,0.0
20917.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.079071425,-0.0,0.0,0.0,0.0,-0.0,0.0
20951.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.857143E-4,0.079071425,-0.0,0.0,0.0,0.0,-0.0,0.0
20981.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.857143E-4,0.07887858,-0.0,0.0,1.9531251E-5,0.0,-0.0,0.0
21014.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.375E-4,0.07887857,-0.0,0.0,1.9531251E-5,0.0,-0.0,9.765626E-4
21045.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.07907144,-0.0,0.0,1.9531251E-5,0.0,-0.0,0.0
21077.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.857143E-4,0.07916787,-0.0,0.0,1.9531251E-5,0.0,-0.0,0.0
21108.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.079216085,-0.0,0.0,1.4648438E-5,0.0,-0.0,0.0
21140.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.3392857E-4,0.079216085,-0.0,0.0,-9.765626E-6,0.0,0.0,-4.8828137E-4
21173.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.857143E-4,0.079167865,-0.0,0.0,-4.3945314E-5,0.0,0.0,-4.882813E-4
21203.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.857143E-4,0.079119645,-0.0,0.0,-1.17187505E-4,0.0,0.0,-0.0019531252
21236.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.375E-4,0.078975,-0.0,0.0,-2.734375E-4,0.0,0.0,-0.0024414062
21269.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2.4107142E-4,0.078975,-0.0,0.0,-4.7363283E-4,0.0,0.0,-0.0063476562
21301.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.4464287E-4,0.079167865,-0.0,0.0,-8.4472663E-4,0.0,0.0,-0.006835937
21333.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.8214293E-5,0.07916787,-0.0,0.0,-0.001171875,0.0,0.0,-0.013183593
21365.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-1.4464287E-4,0.07897501,-0.0,0.0,-0.0013867188,0.0,0.0,-0.008789066
21397.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-3.8571432E-4,0.078782156,-0.0,0.0,-0.001591797,0.0,0.0,-0.005859381
21428.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-7.2321435E-4,0.078444645,-0.0,0.0,-0.0016894533,0.0,0.0,-0.006835931
21461.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-9.160715E-4,0.07810714,-0.0,0.0,-0.0016894533,0.0,0.0,-0.0019531231
21492.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0011571429,0.07781786,-0.0,0.0,-0.0015332032,0.0,-0.0,0.0
21525.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0013500002,0.07767322,-0.0,0.0,-0.0013671876,0.0,-0.0,0.0053711003
21555.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.001494643,0.077625014,-0.0,0.0,-0.001171875,0.0,-0.0,0.0048828195
21587.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0016392858,0.0775768,-0.0,0.0,-9.6679694E-4,0.0,-0.0,0.006835931
21619.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0017357145,0.077335715,-0.0,0.0,-7.861329E-4,0.0,-0.0,0.006347662
21652.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0019285716,0.07719107,-0.0,0.0,-6.3964847E-4,0.0,-0.0,0.006835937
21684.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.002025,0.07709464,-0.0,0.0,-5.371094E-4,0.0,-0.0,0.0029296847
21715.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0020732144,0.077046424,-0.0,0.0,-4.8828126E-5,0.0,-0.0,0.0078124986
21745.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0020732144,0.07695,-0.0,0.0,0.0,0.0,-0.0,0.008300781
21777.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0021214287,0.07690178,-0.0,0.0,0.0,0.0,-0.0,9.765626E-4
21810.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0022178572,0.07699821,-0.0,0.0,0.0,0.0,-0.0,0.0
21841.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0022660717,0.077046424,-0.0,0.0,0.0,0.0,-0.0,0.0
21872.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0023142858,0.07695,-0.0,0.0,0.0,0.0,-0.0,0.0
21904.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0024589286,0.076853566,-0.0,0.0,1.9531251E-5,0.0,-0.0,0.0
21936.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.002507143,0.07675714,-0.0,0.0,4.3945314E-5,0.0,-0.0,4.882813E-4
21967.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.002555357,0.076612495,-0.0,0.0,1.0253907E-4,0.0,-0.0,0.0
21999.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0026035714,0.07646786,-0.0,0.0,2.0507813E-4,0.0,-0.0,0.0019531247
22032.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0026035714,0.076371424,-0.0,0.0,3.369141E-4,0.0,-0.0,0.0034179685
22062.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0025071427,0.07646786,-0.0,0.0,4.3945314E-4,0.0,-0.0,0.0039062523
22095.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.002507143,0.07666071,-0.0,0.0,5.1269535E-4,0.0,-0.0,0.002441407
22128.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0024589286,0.07666071,-0.0,0.0,5.517578E-4,0.0,-0.0,0.001953129
22160.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0024589286,0.076612495,-0.0,0.0,5.859375E-4,0.0,-0.0,0.0014648424
22192.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0024589286,0.076612495,-0.0,0.0,6.0546875E-4,0.0,-0.0,9.7656157E-4
22222.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.002410714,0.076612495,-0.0,0.0,6.2500004E-4,0.0,-0.0,9.7656157E-4
22255.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.002410714,0.07651607,-0.0,0.0,6.3476566E-4,0.0,-0.0,4.882866E-4
22286.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0024107143,0.07651607,-0.0,0.0,6.640625E-4,0.0,-0.0,0.0
22318.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0023625,0.07666071,-0.0,0.0,6.884766E-4,0.0,-0.0,0.0014648424
22349.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0023142856,0.07680535,-0.0,0.0,7.03125E-4,0.0,-0.0,4.8828078E-4
22380.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0023624997,0.076853566,-0.0,0.0,7.4707036E-4,0.0,-0.0,9.7656157E-4
22412.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0023624997,0.07680535,-0.0,0.0,7.958985E-4,0.0,-0.0,0.001953129
22444.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0023624997,0.07675714,-0.0,0.0,8.007813E-4,0.0,-0.0,9.765674E-4
22475.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0023142856,0.07675714,-0.0,0.0,8.007813E-4,0.0,-0.0,0.0
22507.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0022660713,0.07666071,-0.0,0.0,8.2031253E-4,0.0,-0.0,0.0
22539.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.002217857,0.076612495,-0.0,0.0,8.740235E-4,0.0,-0.0,0.0014648424
22584.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0021696428,0.07670893,-0.0,0.0,8.984375E-4,0.0,-0.0,0.002441404
22602.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0021696428,0.07690178,-0.0,0.0,9.033204E-4,0.0,-0.0,0.0
22633.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0021696428,0.076853566,-0.0,0.0,9.033204E-4,0.0,-0.0,0.0
22665.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0021696428,0.07675714,-0.0,0.0,9.033204E-4,0.0,-0.0,0.0
22695.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0021214285,0.07670893,-0.0,0.0,9.033204E-4,0.0,-0.0,0.0
22728.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0020732142,0.076612495,-0.0,0.0,9.033204E-4,0.0,-0.0,0.0
22760.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.002025,0.07651607,-0.0,0.0,9.033204E-4,0.0,-0.0,0.0
22793.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.002025,0.076612495,-0.0,0.0,9.033204E-4,0.0,-0.0,0.0
22870.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0020732144,0.07675714,-0.0,0.0,9.033204E-4,0.0,-0.0,0.0
22901.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.0021214285,0.07680535,-0.0,0.0,9.033204E-4,0.0,-0.0,0.0
